province,year,month,form,count,capital_subscribed
Girona,2018,9,SL,95,1772387
Granada,2018,9,SL,109,658705
Guadalajara,2018,9,SL,13,70140
Gipuzkoa,2018,9,SL,71,1291408
Huelva,2018,9,SL,37,462455
Huesca,2018,9,SL,20,342172
Jaén,2018,9,SL,48,546094
León,2018,9,SL,40,264885
Lleida,2018,9,SL,30,1088124
"Rioja, La",2018,9,SL,22,5717130
Lugo,2018,9,SL,27,261355
Madrid,2018,9,SL,1386,56346091
Málaga,2018,9,SL,359,79261824
Murcia,2018,9,SL,199,3870267
Navarra,2018,9,SL,62,177997661
Ourense,2018,9,SL,24,745626
Asturias,2018,9,SL,69,6816026
Palencia,2018,9,SL,8,310000
"Palmas, Las",2018,9,SL,113,1926000
Pontevedra,2018,9,SL,105,71065553
Salamanca,2018,9,SL,24,163726
Santa Cruz de Tenerife,2018,9,SL,123,2596539
Cantabria,2018,9,SL,42,682797
Segovia,2018,9,SL,10,32614
Sevilla,2018,9,SL,275,9702690
Soria,2018,9,SL,7,205000
Tarragona,2018,9,SL,71,7600050
Teruel,2018,9,SL,11,792071
Toledo,2018,9,SL,56,2596901
València / Valencia,2018,9,SL,354,9739339
Valladolid,2018,9,SL,57,1709629
Bizkaia,2018,9,SL,96,5039453
Zamora,2018,9,SL,10,231620
Zaragoza,2018,9,SL,100,3854209
Ceuta,2018,9,SL,3,86100
Melilla,2018,9,SL,6,27000
Araba / Álava,2018,9,Otras,0,0
Albacete,2018,9,Otras,0,0
Alacant / Alicante,2018,9,Otras,2,6000
Almería,2018,9,Otras,0,0
Ávila,2018,9,Otras,0,0
Badajoz,2018,9,Otras,1,3000
Illes Balears,2018,9,Otras,0,0
Barcelona,2018,9,Otras,5,0
Burgos,2018,9,Otras,0,0
Cáceres,2018,9,Otras,1,3000
Cádiz,2018,9,Otras,0,0
Castelló / Castellón,2018,9,Otras,0,0
Ciudad Real,2018,9,Otras,0,0
Córdoba,2018,9,Otras,1,0
"Coruña, A",2018,9,Otras,2,15000
Cuenca,2018,9,Otras,1,1000
Girona,2018,9,Otras,0,0
Granada,2018,9,Otras,0,0
Guadalajara,2018,9,Otras,0,0
Gipuzkoa,2018,9,Otras,0,0
Huelva,2018,9,Otras,0,0
Huesca,2018,9,Otras,0,0
Jaén,2018,9,Otras,1,60000
León,2018,9,Otras,0,0
Lleida,2018,9,Otras,0,0
"Rioja, La",2018,9,Otras,0,0
Lugo,2018,9,Otras,1,289428
Madrid,2018,9,Otras,14,322500
Málaga,2018,9,Otras,1,18000
Murcia,2018,9,Otras,0,0
Navarra,2018,9,Otras,0,0
Ourense,2018,9,Otras,0,0
Asturias,2018,9,Otras,0,0
Palencia,2018,9,Otras,0,0
"Palmas, Las",2018,9,Otras,0,0
Pontevedra,2018,9,Otras,0,0
Salamanca,2018,9,Otras,0,0
Santa Cruz de Tenerife,2018,9,Otras,1,1000
Cantabria,2018,9,Otras,0,0
Segovia,2018,9,Otras,0,0
Sevilla,2018,9,Otras,0,0
Soria,2018,9,Otras,0,0
Tarragona,2018,9,Otras,0,0
Teruel,2018,9,Otras,0,0
Toledo,2018,9,Otras,0,0
València / Valencia,2018,9,Otras,4,3100
Valladolid,2018,9,Otras,0,0
Bizkaia,2018,9,Otras,0,0
Zamora,2018,9,Otras,0,0
Zaragoza,2018,9,Otras,0,0
Ceuta,2018,9,Otras,0,0
Melilla,2018,9,Otras,0,0
Araba / Álava,2018,10,SA,1,200000
Albacete,2018,10,SA,1,60000
Alacant / Alicante,2018,10,SA,0,0
Almería,2018,10,SA,0,0
Ávila,2018,10,SA,0,0
Badajoz,2018,10,SA,0,0
Illes Balears,2018,10,SA,0,0
Barcelona,2018,10,SA,7,2863158
Burgos,2018,10,SA,0,0
Cáceres,2018,10,SA,0,0
Cádiz,2018,10,SA,0,0
Castelló / Castellón,2018,10,SA,0,0
Ciudad Real,2018,10,SA,0,0
Córdoba,2018,10,SA,0,0
"Coruña, A",2018,10,SA,1,60000
Cuenca,2018,10,SA,0,0
Girona,2018,10,SA,0,0
Granada,2018,10,SA,0,0
Guadalajara,2018,10,SA,0,0
Gipuzkoa,2018,10,SA,0,0
Huelva,2018,10,SA,0,0
Huesca,2018,10,SA,0,0
Jaén,2018,10,SA,0,0
León,2018,10,SA,0,0
Lleida,2018,10,SA,0,0
"Rioja, La",2018,10,SA,0,0
Lugo,2018,10,SA,0,0
Madrid,2018,10,SA,20,6966600
Málaga,2018,10,SA,0,0
Murcia,2018,10,SA,0,0
Navarra,2018,10,SA,1,60000
Ourense,2018,10,SA,1,60100
Asturias,2018,10,SA,1,6550
Palencia,2018,10,SA,0,0
"Palmas, Las",2018,10,SA,2,185000
Pontevedra,2018,10,SA,0,0
Salamanca,2018,10,SA,0,0
Santa Cruz de Tenerife,2018,10,SA,2,123000
Cantabria,2018,10,SA,0,0
Segovia,2018,10,SA,0,0
Sevilla,2018,10,SA,1,60000
Soria,2018,10,SA,0,0
Tarragona,2018,10,SA,0,0
Teruel,2018,10,SA,0,0
Toledo,2018,10,SA,0,0
València / Valencia,2018,10,SA,1,60000
Valladolid,2018,10,SA,0,0
Bizkaia,2018,10,SA,0,0
Zamora,2018,10,SA,0,0
Zaragoza,2018,10,SA,1,60000
Ceuta,2018,10,SA,0,0
Melilla,2018,10,SA,0,0
Araba / Álava,2018,10,SL,32,748725
Albacete,2018,10,SL,40,395026
Alacant / Alicante,2018,10,SL,363,7228972
Almería,2018,10,SL,123,7610294
Ávila,2018,10,SL,10,52210
Badajoz,2018,10,SL,67,759431
Illes Balears,2018,10,SL,271,8621237
Barcelona,2018,10,SL,1091,67457657
Burgos,2018,10,SL,36,3139854
Cáceres,2018,10,SL,21,341533
Cádiz,2018,10,SL,94,1084633
Castelló / Castellón,2018,10,SL,52,470796
Ciudad Real,2018,10,SL,51,742066
Córdoba,2018,10,SL,83,1850690
"Coruña, A",2018,10,SL,136,21797733
Cuenca,2018,10,SL,25,398620
Girona,2018,10,SL,112,1000776
Granada,2018,10,SL,140,2545985
Guadalajara,2018,10,SL,15,103512
Gipuzkoa,2018,10,SL,89,17235323
Huelva,2018,10,SL,67,1330397
Huesca,2018,10,SL,27,242632
Jaén,2018,10,SL,44,936773
León,2018,10,SL,45,783772
Lleida,2018,10,SL,50,2047134
"Rioja, La",2018,10,SL,30,432667
Lugo,2018,10,SL,34,538604
Madrid,2018,10,SL,1867,74067983
Málaga,2018,10,SL,450,9359435
Murcia,2018,10,SL,199,5749785
Navarra,2018,10,SL,81,7449835
Ourense,2018,10,SL,36,1932934
Asturias,2018,10,SL,102,4893831
Palencia,2018,10,SL,7,70330
"Palmas, Las",2018,10,SL,144,2824237
Pontevedra,2018,10,SL,106,1194465
Salamanca,2018,10,SL,37,1213314
Santa Cruz de Tenerife,2018,10,SL,141,9365972
Cantabria,2018,10,SL,66,6941350
Segovia,2018,10,SL,13,575229
Sevilla,2018,10,SL,348,22657510
Soria,2018,10,SL,6,613173
Tarragona,2018,10,SL,101,3929754
Teruel,2018,10,SL,14,217851
Toledo,2018,10,SL,73,856667
València / Valencia,2018,10,SL,424,14400554
Valladolid,2018,10,SL,60,823405
Bizkaia,2018,10,SL,134,4368572
Zamora,2018,10,SL,15,353156
Zaragoza,2018,10,SL,110,2252862
Ceuta,2018,10,SL,10,42200
Melilla,2018,10,SL,7,129106
Araba / Álava,2018,10,Otras,0,0
Albacete,2018,10,Otras,1,1191870
Alacant / Alicante,2018,10,Otras,0,0
Almería,2018,10,Otras,0,0
Ávila,2018,10,Otras,0,0
Badajoz,2018,10,Otras,0,0
Illes Balears,2018,10,Otras,1,3000
Barcelona,2018,10,Otras,14,10915
Burgos,2018,10,Otras,0,0
Cáceres,2018,10,Otras,0,0
Cádiz,2018,10,Otras,0,0
Castelló / Castellón,2018,10,Otras,0,0
Ciudad Real,2018,10,Otras,0,0
Córdoba,2018,10,Otras,1,0
"Coruña, A",2018,10,Otras,1,100
Cuenca,2018,10,Otras,0,0
Girona,2018,10,Otras,3,13300
Granada,2018,10,Otras,1,3000
Guadalajara,2018,10,Otras,0,0
Gipuzkoa,2018,10,Otras,2,3209
Huelva,2018,10,Otras,1,20000
Huesca,2018,10,Otras,0,0
Jaén,2018,10,Otras,0,0
León,2018,10,Otras,0,0
Lleida,2018,10,Otras,0,0
"Rioja, La",2018,10,Otras,0,0
Lugo,2018,10,Otras,1,1200
Madrid,2018,10,Otras,12,303900
Málaga,2018,10,Otras,3,6000
Murcia,2018,10,Otras,2,4000
Navarra,2018,10,Otras,1,20000
Ourense,2018,10,Otras,0,0
Asturias,2018,10,Otras,0,0
Palencia,2018,10,Otras,0,0
"Palmas, Las",2018,10,Otras,1,3000
Pontevedra,2018,10,Otras,1,1000
Salamanca,2018,10,Otras,0,0
Santa Cruz de Tenerife,2018,10,Otras,2,4000
Cantabria,2018,10,Otras,1,10000
Segovia,2018,10,Otras,0,0
Sevilla,2018,10,Otras,0,0
Soria,2018,10,Otras,0,0
Tarragona,2018,10,Otras,1,1000
Teruel,2018,10,Otras,0,0
Toledo,2018,10,Otras,1,108000
València / Valencia,2018,10,Otras,6,12000
Valladolid,2018,10,Otras,0,0
Bizkaia,2018,10,Otras,2,700
Zamora,2018,10,Otras,1,1200
Zaragoza,2018,10,Otras,2,9000
Ceuta,2018,10,Otras,0,0
Melilla,2018,10,Otras,0,0
Araba / Álava,2018,11,SA,0,0
Albacete,2018,11,SA,0,0
Alacant / Alicante,2018,11,SA,1,60000
Almería,2018,11,SA,0,0
Ávila,2018,11,SA,0,0
Badajoz,2018,11,SA,0,0
Illes Balears,2018,11,SA,0,0
Barcelona,2018,11,SA,6,2468000
Burgos,2018,11,SA,0,0
Cáceres,2018,11,SA,0,0
Cádiz,2018,11,SA,0,0
Castelló / Castellón,2018,11,SA,0,0
Ciudad Real,2018,11,SA,0,0
Córdoba,2018,11,SA,0,0
"Coruña, A",2018,11,SA,1,60000
Cuenca,2018,11,SA,0,0
Girona,2018,11,SA,0,0
Granada,2018,11,SA,0,0
Guadalajara,2018,11,SA,0,0
Gipuzkoa,2018,11,SA,0,0
Huelva,2018,11,SA,0,0
Huesca,2018,11,SA,0,0
Jaén,2018,11,SA,0,0
León,2018,11,SA,0,0
Lleida,2018,11,SA,0,0
"Rioja, La",2018,11,SA,0,0
Lugo,2018,11,SA,0,0
Madrid,2018,11,SA,9,3182700
Málaga,2018,11,SA,1,60000
Murcia,2018,11,SA,0,0
Navarra,2018,11,SA,1,500000
Ourense,2018,11,SA,0,0
Asturias,2018,11,SA,0,0
Palencia,2018,11,SA,0,0
"Palmas, Las",2018,11,SA,1,60000
Pontevedra,2018,11,SA,0,0
Salamanca,2018,11,SA,0,0
Santa Cruz de Tenerife,2018,11,SA,1,100000
Cantabria,2018,11,SA,0,0
Segovia,2018,11,SA,0,0
Sevilla,2018,11,SA,1,1000000
Soria,2018,11,SA,0,0
Tarragona,2018,11,SA,1,60000
Teruel,2018,11,SA,0,0
Toledo,2018,11,SA,0,0
València / Valencia,2018,11,SA,1,350000
Valladolid,2018,11,SA,0,0
Bizkaia,2018,11,SA,0,0
Zamora,2018,11,SA,0,0
Zaragoza,2018,11,SA,1,60000
Ceuta,2018,11,SA,1,60000
Melilla,2018,11,SA,0,0
Araba / Álava,2018,11,SL,32,823022
Albacete,2018,11,SL,53,1035996
Alacant / Alicante,2018,11,SL,388,10904314
Almería,2018,11,SL,90,1542853
Ávila,2018,11,SL,10,544400
Badajoz,2018,11,SL,66,1690110
Illes Balears,2018,11,SL,241,5207523
Barcelona,2018,11,SL,1247,42493482
Burgos,2018,11,SL,21,175850
Cáceres,2018,11,SL,36,4215141
Cádiz,2018,11,SL,155,3338341
Castelló / Castellón,2018,11,SL,84,20544065
Ciudad Real,2018,11,SL,58,540991
Córdoba,2018,11,SL,72,1202865
"Coruña, A",2018,11,SL,144,7963556
Cuenca,2018,11,SL,29,127650
Girona,2018,11,SL,115,977708
Granada,2018,11,SL,132,11460153
Guadalajara,2018,11,SL,26,426891
Gipuzkoa,2018,11,SL,72,10332922
Huelva,2018,11,SL,68,422845
Huesca,2018,11,SL,25,335084
Jaén,2018,11,SL,42,413599
León,2018,11,SL,43,1428477
Lleida,2018,11,SL,35,347405
"Rioja, La",2018,11,SL,16,2676158
Lugo,2018,11,SL,21,336166
Madrid,2018,11,SL,1814,40743449
Málaga,2018,11,SL,482,5782168
Murcia,2018,11,SL,210,6413683
Navarra,2018,11,SL,74,908874
Ourense,2018,11,SL,32,3873013
Asturias,2018,11,SL,89,1934193
Palencia,2018,11,SL,10,552096
"Palmas, Las",2018,11,SL,135,3846540
Pontevedra,2018,11,SL,132,4913289
Salamanca,2018,11,SL,33,1863021
Santa Cruz de Tenerife,2018,11,SL,134,1828746
Cantabria,2018,11,SL,75,25642971
Segovia,2018,11,SL,11,265907
Sevilla,2018,11,SL,306,9230647
Soria,2018,11,SL,9,1075100
Tarragona,2018,11,SL,94,2778581
Teruel,2018,11,SL,11,40020
Toledo,2018,11,SL,95,3564879
València / Valencia,2018,11,SL,467,30521907
Valladolid,2018,11,SL,56,873366
Bizkaia,2018,11,SL,137,2623777
Zamora,2018,11,SL,11,940040
Zaragoza,2018,11,SL,114,7891747
Ceuta,2018,11,SL,12,40008
Melilla,2018,11,SL,10,95767
Araba / Álava,2018,11,Otras,0,0
Albacete,2018,11,Otras,0,0
Alacant / Alicante,2018,11,Otras,0,0
Almería,2018,11,Otras,0,0
Ávila,2018,11,Otras,0,0
Badajoz,2018,11,Otras,0,0
Illes Balears,2018,11,Otras,1,3000
Barcelona,2018,11,Otras,5,16100
Burgos,2018,11,Otras,2,1400
Cáceres,2018,11,Otras,0,0
Cádiz,2018,11,Otras,1,3000
Castelló / Castellón,2018,11,Otras,0,0
Ciudad Real,2018,11,Otras,0,0
Córdoba,2018,11,Otras,2,10000
"Coruña, A",2018,11,Otras,0,0
Cuenca,2018,11,Otras,0,0
Girona,2018,11,Otras,0,0
Granada,2018,11,Otras,5,3000
Guadalajara,2018,11,Otras,0,0
Gipuzkoa,2018,11,Otras,0,0
Huelva,2018,11,Otras,1,0
Huesca,2018,11,Otras,0,0
Jaén,2018,11,Otras,0,0
León,2018,11,Otras,0,0
Lleida,2018,11,Otras,1,2000
"Rioja, La",2018,11,Otras,0,0
Lugo,2018,11,Otras,1,6972
Madrid,2018,11,Otras,8,22200
Málaga,2018,11,Otras,0,0
Murcia,2018,11,Otras,2,1000
Navarra,2018,11,Otras,0,0
Ourense,2018,11,Otras,0,0
Asturias,2018,11,Otras,0,0
Palencia,2018,11,Otras,0,0
"Palmas, Las",2018,11,Otras,0,0
Pontevedra,2018,11,Otras,1,68585
Salamanca,2018,11,Otras,0,0
Santa Cruz de Tenerife,2018,11,Otras,1,1000
Cantabria,2018,11,Otras,0,0
Segovia,2018,11,Otras,0,0
Sevilla,2018,11,Otras,4,11410
Soria,2018,11,Otras,0,0
Tarragona,2018,11,Otras,0,0
Teruel,2018,11,Otras,0,0
Toledo,2018,11,Otras,0,0
València / Valencia,2018,11,Otras,2,6000
Valladolid,2018,11,Otras,0,0
Bizkaia,2018,11,Otras,0,0
Zamora,2018,11,Otras,2,9897
Zaragoza,2018,11,Otras,0,0
Ceuta,2018,11,Otras,0,0
Melilla,2018,11,Otras,0,0
Araba / Álava,2018,12,SA,0,0
Albacete,2018,12,SA,0,0
Alacant / Alicante,2018,12,SA,0,0
Almería,2018,12,SA,0,0
Ávila,2018,12,SA,0,0
Badajoz,2018,12,SA,0,0
Illes Balears,2018,12,SA,0,0
Barcelona,2018,12,SA,2,120000
Burgos,2018,12,SA,0,0
Cáceres,2018,12,SA,0,0
Cádiz,2018,12,SA,0,0
Castelló / Castellón,2018,12,SA,0,0
Ciudad Real,2018,12,SA,0,0
Córdoba,2018,12,SA,0,0
"Coruña, A",2018,12,SA,0,0
Cuenca,2018,12,SA,0,0
Girona,2018,12,SA,0,0
Granada,2018,12,SA,0,0
Guadalajara,2018,12,SA,0,0
Gipuzkoa,2018,12,SA,0,0
Huelva,2018,12,SA,0,0
Huesca,2018,12,SA,0,0
Jaén,2018,12,SA,0,0
León,2018,12,SA,0,0
Lleida,2018,12,SA,0,0
"Rioja, La",2018,12,SA,0,0
Lugo,2018,12,SA,0,0
Madrid,2018,12,SA,20,12340000
Málaga,2018,12,SA,0,0
Murcia,2018,12,SA,0,0
Navarra,2018,12,SA,0,0
Ourense,2018,12,SA,0,0
Asturias,2018,12,SA,0,0
Palencia,2018,12,SA,0,0
"Palmas, Las",2018,12,SA,1,65000
Pontevedra,2018,12,SA,1,85000
Salamanca,2018,12,SA,0,0
Santa Cruz de Tenerife,2018,12,SA,0,0
Cantabria,2018,12,SA,0,0
Segovia,2018,12,SA,0,0
Sevilla,2018,12,SA,0,0
Soria,2018,12,SA,0,0
Tarragona,2018,12,SA,0,0
Teruel,2018,12,SA,0,0
Toledo,2018,12,SA,1,1850000
València / Valencia,2018,12,SA,0,0
Valladolid,2018,12,SA,0,0
Bizkaia,2018,12,SA,0,0
Zamora,2018,12,SA,0,0
Zaragoza,2018,12,SA,0,0
Ceuta,2018,12,SA,0,0
Melilla,2018,12,SA,0,0
Araba / Álava,2018,12,SL,32,266892
Albacete,2018,12,SL,47,3834239
Alacant / Alicante,2018,12,SL,373,5671190
Almería,2018,12,SL,111,10706846
Ávila,2018,12,SL,11,1361052
Badajoz,2018,12,SL,58,3074593
Illes Balears,2018,12,SL,198,23708904
Barcelona,2018,12,SL,1011,26603720
Burgos,2018,12,SL,20,175862
Cáceres,2018,12,SL,39,389182
Cádiz,2018,12,SL,95,5670835
Castelló / Castellón,2018,12,SL,57,2137255
Ciudad Real,2018,12,SL,44,1612445
Córdoba,2018,12,SL,92,7152150
"Coruña, A",2018,12,SL,112,4662712
Cuenca,2018,12,SL,17,2812640
Girona,2018,12,SL,89,2833839
Granada,2018,12,SL,119,3678601
Guadalajara,2018,12,SL,13,460568
Gipuzkoa,2018,12,SL,77,15391194
Huelva,2018,12,SL,63,630876
Huesca,2018,12,SL,32,760660
Jaén,2018,12,SL,31,526718
León,2018,12,SL,35,940652
Lleida,2018,12,SL,65,3007259
"Rioja, La",2018,12,SL,37,4228648
Lugo,2018,12,SL,38,419268
Madrid,2018,12,SL,1498,128989081
Málaga,2018,12,SL,350,7594919
Murcia,2018,12,SL,184,18741294
Navarra,2018,12,SL,37,4070847
Ourense,2018,12,SL,35,709635
Asturias,2018,12,SL,91,3639485
Palencia,2018,12,SL,15,606798
"Palmas, Las",2018,12,SL,160,3516695
Pontevedra,2018,12,SL,139,2745643
Salamanca,2018,12,SL,31,409606
Santa Cruz de Tenerife,2018,12,SL,118,4492028
Cantabria,2018,12,SL,60,1800034
Segovia,2018,12,SL,14,117585
Sevilla,2018,12,SL,288,16311854
Soria,2018,12,SL,5,675648
Tarragona,2018,12,SL,85,55551737
Teruel,2018,12,SL,12,148702
Toledo,2018,12,SL,81,5192056
València / Valencia,2018,12,SL,382,20953242
Valladolid,2018,12,SL,61,579867
Bizkaia,2018,12,SL,145,4751561
Zamora,2018,12,SL,18,455050
Zaragoza,2018,12,SL,114,17615855
Ceuta,2018,12,SL,1,3000
Melilla,2018,12,SL,11,35400
Araba / Álava,2018,12,Otras,1,0
Albacete,2018,12,Otras,0,0
Alacant / Alicante,2018,12,Otras,1,3000
Almería,2018,12,Otras,0,0
Ávila,2018,12,Otras,0,0
Badajoz,2018,12,Otras,0,0
Illes Balears,2018,12,Otras,0,0
Barcelona,2018,12,Otras,13,135100
Burgos,2018,12,Otras,0,0
Cáceres,2018,12,Otras,0,0
Cádiz,2018,12,Otras,1,4000
Castelló / Castellón,2018,12,Otras,0,0
Ciudad Real,2018,12,Otras,0,0
Córdoba,2018,12,Otras,0,0
"Coruña, A",2018,12,Otras,0,0
Cuenca,2018,12,Otras,0,0
Girona,2018,12,Otras,1,22840
Granada,2018,12,Otras,2,15000
Guadalajara,2018,12,Otras,0,0
Gipuzkoa,2018,12,Otras,0,0
Huelva,2018,12,Otras,0,0
Huesca,2018,12,Otras,1,6000
Jaén,2018,12,Otras,0,0
León,2018,12,Otras,0,0
Lleida,2018,12,Otras,0,0
"Rioja, La",2018,12,Otras,0,0
Lugo,2018,12,Otras,0,0
Madrid,2018,12,Otras,10,3000
Málaga,2018,12,Otras,0,0
Murcia,2018,12,Otras,0,0
Navarra,2018,12,Otras,0,0
Ourense,2018,12,Otras,0,0
Asturias,2018,12,Otras,0,0
Palencia,2018,12,Otras,0,0
"Palmas, Las",2018,12,Otras,0,0
Pontevedra,2018,12,Otras,1,1500
Salamanca,2018,12,Otras,1,5000
Santa Cruz de Tenerife,2018,12,Otras,0,0
Cantabria,2018,12,Otras,0,0
Segovia,2018,12,Otras,0,0
Sevilla,2018,12,Otras,0,0
Soria,2018,12,Otras,0,0
Tarragona,2018,12,Otras,0,0
Teruel,2018,12,Otras,0,0
Toledo,2018,12,Otras,0,0
València / Valencia,2018,12,Otras,2,1500
Valladolid,2018,12,Otras,0,0
Bizkaia,2018,12,Otras,0,0
Zamora,2018,12,Otras,0,0
Zaragoza,2018,12,Otras,1,5000
Ceuta,2018,12,Otras,0,0
Melilla,2018,12,Otras,0,0
Araba / Álava,2019,1,SA,0,0
Albacete,2019,1,SA,1,60000
Alacant / Alicante,2019,1,SA,0,0
Almería,2019,1,SA,0,0
Ávila,2019,1,SA,0,0
Badajoz,2019,1,SA,1,235000
Illes Balears,2019,1,SA,0,0
Barcelona,2019,1,SA,3,1120000
Burgos,2019,1,SA,0,0
Cáceres,2019,1,SA,0,0
Cádiz,2019,1,SA,0,0
Castelló / Castellón,2019,1,SA,0,0
Ciudad Real,2019,1,SA,0,0
Córdoba,2019,1,SA,0,0
"Coruña, A",2019,1,SA,0,0
Cuenca,2019,1,SA,0,0
Girona,2019,1,SA,1,60000
Granada,2019,1,SA,0,0
Guadalajara,2019,1,SA,0,0
Gipuzkoa,2019,1,SA,0,0
Huelva,2019,1,SA,0,0
Huesca,2019,1,SA,0,0
Jaén,2019,1,SA,0,0
León,2019,1,SA,0,0
Lleida,2019,1,SA,0,0
"Rioja, La",2019,1,SA,0,0
Lugo,2019,1,SA,0,0
Madrid,2019,1,SA,14,8718818
Málaga,2019,1,SA,2,160000
Murcia,2019,1,SA,1,60000
Navarra,2019,1,SA,0,0
Ourense,2019,1,SA,0,0
Asturias,2019,1,SA,0,0
Palencia,2019,1,SA,0,0
"Palmas, Las",2019,1,SA,0,0
Pontevedra,2019,1,SA,1,60000
Salamanca,2019,1,SA,0,0
Santa Cruz de Tenerife,2019,1,SA,0,0
Cantabria,2019,1,SA,0,0
Segovia,2019,1,SA,0,0
Sevilla,2019,1,SA,0,0
Soria,2019,1,SA,0,0
Tarragona,2019,1,SA,0,0
Teruel,2019,1,SA,0,0
Toledo,2019,1,SA,0,0
València / Valencia,2019,1,SA,3,266500
Valladolid,2019,1,SA,1,60000
Bizkaia,2019,1,SA,0,0
Zamora,2019,1,SA,0,0
Zaragoza,2019,1,SA,0,0
Ceuta,2019,1,SA,1,60000
Melilla,2019,1,SA,0,0
Araba / Álava,2019,1,SL,25,1515037
Albacete,2019,1,SL,75,13553182
Alacant / Alicante,2019,1,SL,436,13656393
Almería,2019,1,SL,114,2075147
Ávila,2019,1,SL,18,1343091
Badajoz,2019,1,SL,67,1802015
Illes Balears,2019,1,SL,270,17094698
Barcelona,2019,1,SL,1564,91047664
Burgos,2019,1,SL,33,266731
Cáceres,2019,1,SL,31,660660
Cádiz,2019,1,SL,180,3282968
Castelló / Castellón,2019,1,SL,115,2816709
Ciudad Real,2019,1,SL,55,727010
Córdoba,2019,1,SL,101,12222459
"Coruña, A",2019,1,SL,159,86327690
Cuenca,2019,1,SL,24,751020
Girona,2019,1,SL,133,7192669
Granada,2019,1,SL,125,1164219
Guadalajara,2019,1,SL,25,246304
Gipuzkoa,2019,1,SL,112,24014873
Huelva,2019,1,SL,64,1117541
Huesca,2019,1,SL,31,2810556
Jaén,2019,1,SL,39,2333779
León,2019,1,SL,59,981582
Lleida,2019,1,SL,81,5060211
"Rioja, La",2019,1,SL,33,6189891
Lugo,2019,1,SL,36,732345
Madrid,2019,1,SL,1897,42787670
Málaga,2019,1,SL,523,18181330
Murcia,2019,1,SL,223,6607199
Navarra,2019,1,SL,77,19058295
Ourense,2019,1,SL,34,418805
Asturias,2019,1,SL,84,2728367
Palencia,2019,1,SL,13,270703
"Palmas, Las",2019,1,SL,162,8480766
Pontevedra,2019,1,SL,166,5625599
Salamanca,2019,1,SL,40,1313107
Santa Cruz de Tenerife,2019,1,SL,116,14873577
Cantabria,2019,1,SL,82,5014721
Segovia,2019,1,SL,15,20066228
Sevilla,2019,1,SL,351,50327815
Soria,2019,1,SL,12,1393026
Tarragona,2019,1,SL,116,9553278
Teruel,2019,1,SL,15,3054520
Toledo,2019,1,SL,81,2745113
València / Valencia,2019,1,SL,530,79243930
Valladolid,2019,1,SL,76,3670749
Bizkaia,2019,1,SL,162,2598069
Zamora,2019,1,SL,17,61150
Zaragoza,2019,1,SL,112,8120387
Ceuta,2019,1,SL,17,79568
Melilla,2019,1,SL,10,44200
Araba / Álava,2019,1,Otras,0,0
Albacete,2019,1,Otras,0,0
Alacant / Alicante,2019,1,Otras,1,4000
Almería,2019,1,Otras,0,0
Ávila,2019,1,Otras,0,0
Badajoz,2019,1,Otras,0,0
Illes Balears,2019,1,Otras,0,0
Barcelona,2019,1,Otras,18,50968728
Burgos,2019,1,Otras,2,100
Cáceres,2019,1,Otras,0,0
Cádiz,2019,1,Otras,0,0
Castelló / Castellón,2019,1,Otras,1,56924
Ciudad Real,2019,1,Otras,0,0
Córdoba,2019,1,Otras,0,0
"Coruña, A",2019,1,Otras,0,0
Cuenca,2019,1,Otras,0,0
Girona,2019,1,Otras,3,3658194
Granada,2019,1,Otras,1,0
Guadalajara,2019,1,Otras,0,0
Gipuzkoa,2019,1,Otras,0,0
Huelva,2019,1,Otras,0,0
Huesca,2019,1,Otras,1,140000
Jaén,2019,1,Otras,0,0
León,2019,1,Otras,1,164740
Lleida,2019,1,Otras,1,1000
"Rioja, La",2019,1,Otras,2,43400
Lugo,2019,1,Otras,0,0
Madrid,2019,1,Otras,18,41200
Málaga,2019,1,Otras,3,6005
Murcia,2019,1,Otras,0,0
Navarra,2019,1,Otras,0,0
Ourense,2019,1,Otras,0,0
Asturias,2019,1,Otras,1,1000
Palencia,2019,1,Otras,0,0
"Palmas, Las",2019,1,Otras,2,72000
Pontevedra,2019,1,Otras,1,3000
Salamanca,2019,1,Otras,0,0
Santa Cruz de Tenerife,2019,1,Otras,0,0
Cantabria,2019,1,Otras,0,0
Segovia,2019,1,Otras,0,0
Sevilla,2019,1,Otras,2,5000
Soria,2019,1,Otras,0,0
Tarragona,2019,1,Otras,1,3000
Teruel,2019,1,Otras,0,0
Toledo,2019,1,Otras,0,0
València / Valencia,2019,1,Otras,0,0
Valladolid,2019,1,Otras,1,4000
Bizkaia,2019,1,Otras,0,0
Zamora,2019,1,Otras,0,0
Zaragoza,2019,1,Otras,0,0
Ceuta,2019,1,Otras,0,0
Melilla,2019,1,Otras,0,0
Araba / Álava,2019,2,SA,0,0
Albacete,2019,2,SA,0,0
Alacant / Alicante,2019,2,SA,0,0
Almería,2019,2,SA,0,0
Ávila,2019,2,SA,0,0
Badajoz,2019,2,SA,0,0
Illes Balears,2019,2,SA,1,60000
Barcelona,2019,2,SA,3,285000
Burgos,2019,2,SA,0,0
Cáceres,2019,2,SA,0,0
Cádiz,2019,2,SA,0,0
Castelló / Castellón,2019,2,SA,0,0
Ciudad Real,2019,2,SA,0,0
Córdoba,2019,2,SA,1,60000
"Coruña, A",2019,2,SA,1,100000
Cuenca,2019,2,SA,0,0
Girona,2019,2,SA,0,0
