province,year,month,form,count,capital_subscribed
Alicante / Alacant,2021,8,SA,1,1999698
Almería,2021,8,SA,0,0
Ávila,2021,8,SA,0,0
Badajoz,2021,8,SA,1,313200
Illes Balears,2021,8,SA,3,630087
Barcelona,2021,8,SA,23,58859970
Burgos,2021,8,SA,0,0
Cáceres,2021,8,SA,1,223812
Cádiz,2021,8,SA,7,5511327
Castellón / Castelló,2021,8,SA,0,0
Ciudad Real,2021,8,SA,0,0
Córdoba,2021,8,SA,0,0
A Coruña,2021,8,SA,0,0
Cuenca,2021,8,SA,0,0
Girona,2021,8,SA,0,0
Granada,2021,8,SA,0,0
Guadalajara,2021,8,SA,0,0
Gipuzkoa,2021,8,SA,3,1238565
Huelva,2021,8,SA,0,0
Huesca,2021,8,SA,0,0
Jaén,2021,8,SA,0,0
León,2021,8,SA,0,0
Lleida,2021,8,SA,1,440001
La Rioja,2021,8,SA,1,60000
Lugo,2021,8,SA,0,0
Madrid,2021,8,SA,53,820037444
Málaga,2021,8,SA,1,179158
Murcia,2021,8,SA,1,460000
Navarra,2021,8,SA,1,9792
Ourense,2021,8,SA,0,0
Asturias,2021,8,SA,2,79333
Palencia,2021,8,SA,0,0
Las Palmas,2021,8,SA,3,1991094
Pontevedra,2021,8,SA,3,432779
Salamanca,2021,8,SA,0,0
Santa Cruz de Tenerife,2021,8,SA,0,0
Cantabria,2021,8,SA,0,0
Segovia,2021,8,SA,0,0
Sevilla,2021,8,SA,2,877950
Soria,2021,8,SA,0,0
Tarragona,2021,8,SA,0,0
Teruel,2021,8,SA,0,0
Toledo,2021,8,SA,1,1100363
Valencia / València,2021,8,SA,1,4999959
Valladolid,2021,8,SA,0,0
Bizkaia,2021,8,SA,1,4732940
Zamora,2021,8,SA,1,2500000
Zaragoza,2021,8,SA,1,259654
Ceuta,2021,8,SA,0,0
Melilla,2021,8,SA,0,0
Araba / Álava,2021,8,SL,17,2130742
Albacete,2021,8,SL,10,1079046
Alicante / Alacant,2021,8,SL,60,12433597
Almería,2021,8,SL,19,25938463
Ávila,2021,8,SL,2,328000
Badajoz,2021,8,SL,22,4790451
Illes Balears,2021,8,SL,62,128494551
Barcelona,2021,8,SL,387,195156561
Burgos,2021,8,SL,7,492210
Cáceres,2021,8,SL,4,220513
Cádiz,2021,8,SL,21,2693561
Castellón / Castelló,2021,8,SL,19,8270650
Ciudad Real,2021,8,SL,5,227201
Córdoba,2021,8,SL,25,12636722
A Coruña,2021,8,SL,37,24264285
Cuenca,2021,8,SL,4,300983
Girona,2021,8,SL,32,10821571
Granada,2021,8,SL,28,3936091
Guadalajara,2021,8,SL,6,2087730
Gipuzkoa,2021,8,SL,20,30050217
Huelva,2021,8,SL,4,958135
Huesca,2021,8,SL,5,377298
Jaén,2021,8,SL,13,2528855
León,2021,8,SL,10,15277876
Lleida,2021,8,SL,28,7261603
La Rioja,2021,8,SL,7,2558595
Lugo,2021,8,SL,6,415186
Madrid,2021,8,SL,524,368395389
Málaga,2021,8,SL,52,23213213
Murcia,2021,8,SL,57,6513809
Navarra,2021,8,SL,23,3980527
Ourense,2021,8,SL,9,787978
Asturias,2021,8,SL,30,5138433
Palencia,2021,8,SL,3,192800
Las Palmas,2021,8,SL,28,11694164
Pontevedra,2021,8,SL,24,5740152
Salamanca,2021,8,SL,6,348487
Santa Cruz de Tenerife,2021,8,SL,19,4149219
Cantabria,2021,8,SL,10,532970
Segovia,2021,8,SL,4,311452
Sevilla,2021,8,SL,60,16303455
Soria,2021,8,SL,2,75937
Tarragona,2021,8,SL,20,1183255
Teruel,2021,8,SL,0,0
Toledo,2021,8,SL,14,11876312
Valencia / València,2021,8,SL,109,41237602
Valladolid,2021,8,SL,8,1465066
Bizkaia,2021,8,SL,34,8294488
Zamora,2021,8,SL,5,574715
Zaragoza,2021,8,SL,29,36324868
Ceuta,2021,8,SL,0,0
Melilla,2021,8,SL,1,170000
Araba / Álava,2021,8,Otras,0,0
Albacete,2021,8,Otras,0,0
Alicante / Alacant,2021,8,Otras,0,0
Almería,2021,8,Otras,0,0
Ávila,2021,8,Otras,0,0
Badajoz,2021,8,Otras,0,0
Illes Balears,2021,8,Otras,0,0
Barcelona,2021,8,Otras,7,11596855
Burgos,2021,8,Otras,0,0
Cáceres,2021,8,Otras,0,0
Cádiz,2021,8,Otras,0,0
Castellón / Castelló,2021,8,Otras,0,0
Ciudad Real,2021,8,Otras,0,0
Córdoba,2021,8,Otras,0,0
A Coruña,2021,8,Otras,0,0
Cuenca,2021,8,Otras,0,0
Girona,2021,8,Otras,0,0
Granada,2021,8,Otras,0,0
Guadalajara,2021,8,Otras,0,0
Gipuzkoa,2021,8,Otras,0,0
Huelva,2021,8,Otras,0,0
Huesca,2021,8,Otras,0,0
Jaén,2021,8,Otras,0,0
León,2021,8,Otras,0,0
Lleida,2021,8,Otras,0,0
La Rioja,2021,8,Otras,0,0
Lugo,2021,8,Otras,0,0
Madrid,2021,8,Otras,3,53000
Málaga,2021,8,Otras,0,0
Murcia,2021,8,Otras,0,0
Navarra,2021,8,Otras,0,0
Ourense,2021,8,Otras,0,0
Asturias,2021,8,Otras,0,0
Palencia,2021,8,Otras,0,0
Las Palmas,2021,8,Otras,0,0
Pontevedra,2021,8,Otras,0,0
Salamanca,2021,8,Otras,0,0
Santa Cruz de Tenerife,2021,8,Otras,13,10507222
Cantabria,2021,8,Otras,0,0
Segovia,2021,8,Otras,0,0
Sevilla,2021,8,Otras,0,0
Soria,2021,8,Otras,0,0
Tarragona,2021,8,Otras,0,0
Teruel,2021,8,Otras,0,0
Toledo,2021,8,Otras,0,0
Valencia / València,2021,8,Otras,0,0
Valladolid,2021,8,Otras,0,0
Bizkaia,2021,8,Otras,0,0
Zamora,2021,8,Otras,0,0
Zaragoza,2021,8,Otras,0,0
Ceuta,2021,8,Otras,0,0
Melilla,2021,8,Otras,0,0
Araba / Álava,2021,9,SA,2,90000
Albacete,2021,9,SA,0,0
Alicante / Alacant,2021,9,SA,4,1295513
Almería,2021,9,SA,2,183907
Ávila,2021,9,SA,0,0
Badajoz,2021,9,SA,1,195680
Illes Balears,2021,9,SA,1,649995
Barcelona,2021,9,SA,9,7274163
Burgos,2021,9,SA,1,1000000
Cáceres,2021,9,SA,0,0
Cádiz,2021,9,SA,3,5143398
Castellón / Castelló,2021,9,SA,0,0
Ciudad Real,2021,9,SA,0,0
Córdoba,2021,9,SA,1,400000000
A Coruña,2021,9,SA,1,1400000
Cuenca,2021,9,SA,0,0
Girona,2021,9,SA,5,1027094
Granada,2021,9,SA,2,52000
Guadalajara,2021,9,SA,0,0
Gipuzkoa,2021,9,SA,2,1491410
Huelva,2021,9,SA,0,0
Huesca,2021,9,SA,0,0
Jaén,2021,9,SA,0,0
León,2021,9,SA,0,0
Lleida,2021,9,SA,0,0
La Rioja,2021,9,SA,0,0
Lugo,2021,9,SA,1,138000
Madrid,2021,9,SA,53,418275867
Málaga,2021,9,SA,0,0
Murcia,2021,9,SA,1,150010
Navarra,2021,9,SA,2,831142
Ourense,2021,9,SA,0,0
Asturias,2021,9,SA,1,11746
Palencia,2021,9,SA,0,0
Las Palmas,2021,9,SA,3,462454
Pontevedra,2021,9,SA,1,751
Salamanca,2021,9,SA,0,0
Santa Cruz de Tenerife,2021,9,SA,2,457828
Cantabria,2021,9,SA,1,200137
Segovia,2021,9,SA,0,0
Sevilla,2021,9,SA,3,3750220
Soria,2021,9,SA,0,0
Tarragona,2021,9,SA,0,0
Teruel,2021,9,SA,0,0
Toledo,2021,9,SA,1,120
Valencia / València,2021,9,SA,3,1240847
Valladolid,2021,9,SA,1,4759200
Bizkaia,2021,9,SA,1,90300
Zamora,2021,9,SA,0,0
Zaragoza,2021,9,SA,3,7633602
Ceuta,2021,9,SA,1,699963
Melilla,2021,9,SA,0,0
Araba / Álava,2021,9,SL,14,4686949
Albacete,2021,9,SL,9,9721113
Alicante / Alacant,2021,9,SL,54,13595498
Almería,2021,9,SL,22,6695923
Ávila,2021,9,SL,0,0
Badajoz,2021,9,SL,18,1682774
Illes Balears,2021,9,SL,69,40385780
Barcelona,2021,9,SL,215,82009580
Burgos,2021,9,SL,9,93971691
Cáceres,2021,9,SL,8,1447236
Cádiz,2021,9,SL,20,3311100
Castellón / Castelló,2021,9,SL,28,3609892
Ciudad Real,2021,9,SL,14,2326304
Córdoba,2021,9,SL,21,5145416
A Coruña,2021,9,SL,35,3199849
Cuenca,2021,9,SL,7,654586
Girona,2021,9,SL,25,50645251
Granada,2021,9,SL,29,2206585
Guadalajara,2021,9,SL,4,498000
Gipuzkoa,2021,9,SL,30,4489050
Huelva,2021,9,SL,10,1385526
Huesca,2021,9,SL,7,288138
Jaén,2021,9,SL,9,1880216
León,2021,9,SL,13,1907990
Lleida,2021,9,SL,21,10093123
La Rioja,2021,9,SL,8,976532
Lugo,2021,9,SL,11,662315
Madrid,2021,9,SL,512,571588027
Málaga,2021,9,SL,49,36208073
Murcia,2021,9,SL,57,16364711
Navarra,2021,9,SL,23,1671410
Ourense,2021,9,SL,10,1450290
Asturias,2021,9,SL,33,2510994
Palencia,2021,9,SL,5,194366
Las Palmas,2021,9,SL,27,5995223
Pontevedra,2021,9,SL,29,12277440
Salamanca,2021,9,SL,8,3222168
Santa Cruz de Tenerife,2021,9,SL,23,10457043
Cantabria,2021,9,SL,13,3620692
Segovia,2021,9,SL,4,16856
Sevilla,2021,9,SL,51,8631906
Soria,2021,9,SL,2,85000
Tarragona,2021,9,SL,17,7596060
Teruel,2021,9,SL,1,200000
Toledo,2021,9,SL,14,8268321
Valencia / València,2021,9,SL,106,48648023
Valladolid,2021,9,SL,25,1698918
Bizkaia,2021,9,SL,26,11988087
Zamora,2021,9,SL,11,798343
Zaragoza,2021,9,SL,24,6286771
Ceuta,2021,9,SL,0,0
Melilla,2021,9,SL,0,0
Araba / Álava,2021,9,Otras,0,0
Albacete,2021,9,Otras,0,0
Alicante / Alacant,2021,9,Otras,0,0
Almería,2021,9,Otras,0,0
Ávila,2021,9,Otras,0,0
Badajoz,2021,9,Otras,0,0
Illes Balears,2021,9,Otras,0,0
Barcelona,2021,9,Otras,2,602515
Burgos,2021,9,Otras,0,0
Cáceres,2021,9,Otras,0,0
Cádiz,2021,9,Otras,0,0
Castellón / Castelló,2021,9,Otras,0,0
Ciudad Real,2021,9,Otras,0,0
Córdoba,2021,9,Otras,0,0
A Coruña,2021,9,Otras,0,0
Cuenca,2021,9,Otras,0,0
Girona,2021,9,Otras,0,0
Granada,2021,9,Otras,0,0
Guadalajara,2021,9,Otras,0,0
Gipuzkoa,2021,9,Otras,0,0
Huelva,2021,9,Otras,0,0
Huesca,2021,9,Otras,0,0
Jaén,2021,9,Otras,0,0
León,2021,9,Otras,0,0
Lleida,2021,9,Otras,0,0
La Rioja,2021,9,Otras,0,0
Lugo,2021,9,Otras,0,0
Madrid,2021,9,Otras,2,2403218
Málaga,2021,9,Otras,0,0
Murcia,2021,9,Otras,0,0
Navarra,2021,9,Otras,0,0
Ourense,2021,9,Otras,0,0
Asturias,2021,9,Otras,0,0
Palencia,2021,9,Otras,0,0
Las Palmas,2021,9,Otras,1,1070000
Pontevedra,2021,9,Otras,0,0
Salamanca,2021,9,Otras,0,0
Santa Cruz de Tenerife,2021,9,Otras,2,193359
Cantabria,2021,9,Otras,0,0
Segovia,2021,9,Otras,0,0
Sevilla,2021,9,Otras,0,0
Soria,2021,9,Otras,0,0
Tarragona,2021,9,Otras,0,0
Teruel,2021,9,Otras,0,0
Toledo,2021,9,Otras,0,0
Valencia / València,2021,9,Otras,0,0
Valladolid,2021,9,Otras,0,0
Bizkaia,2021,9,Otras,0,0
Zamora,2021,9,Otras,0,0
Zaragoza,2021,9,Otras,0,0
Ceuta,2021,9,Otras,0,0
Melilla,2021,9,Otras,0,0
Araba / Álava,2021,10,SA,2,279999
Albacete,2021,10,SA,0,0
Alicante / Alacant,2021,10,SA,1,134530
Almería,2021,10,SA,0,0
Ávila,2021,10,SA,0,0
Badajoz,2021,10,SA,0,0
Illes Balears,2021,10,SA,2,1201860
Barcelona,2021,10,SA,17,27619538
Burgos,2021,10,SA,0,0
Cáceres,2021,10,SA,0,0
Cádiz,2021,10,SA,1,3005
Castellón / Castelló,2021,10,SA,0,0
Ciudad Real,2021,10,SA,2,390152
Córdoba,2021,10,SA,0,0
A Coruña,2021,10,SA,0,0
Cuenca,2021,10,SA,0,0
Girona,2021,10,SA,1,13093530
Granada,2021,10,SA,0,0
Guadalajara,2021,10,SA,1,169036
Gipuzkoa,2021,10,SA,3,380800
Huelva,2021,10,SA,0,0
Huesca,2021,10,SA,0,0
Jaén,2021,10,SA,0,0
León,2021,10,SA,0,0
Lleida,2021,10,SA,1,9015000
La Rioja,2021,10,SA,2,3180546
Lugo,2021,10,SA,1,60
Madrid,2021,10,SA,36,82663251
Málaga,2021,10,SA,0,0
Murcia,2021,10,SA,0,0
Navarra,2021,10,SA,0,0
Ourense,2021,10,SA,0,0
Asturias,2021,10,SA,1,480000
Palencia,2021,10,SA,0,0
Las Palmas,2021,10,SA,0,0
Pontevedra,2021,10,SA,0,0
Salamanca,2021,10,SA,0,0
Santa Cruz de Tenerife,2021,10,SA,1,13113
Cantabria,2021,10,SA,1,500000
Segovia,2021,10,SA,0,0
Sevilla,2021,10,SA,3,31810
Soria,2021,10,SA,1,50000
Tarragona,2021,10,SA,1,60701
Teruel,2021,10,SA,0,0
Toledo,2021,10,SA,0,0
Valencia / València,2021,10,SA,8,1137985
Valladolid,2021,10,SA,0,0
Bizkaia,2021,10,SA,0,0
Zamora,2021,10,SA,0,0
Zaragoza,2021,10,SA,2,121699
Ceuta,2021,10,SA,0,0
Melilla,2021,10,SA,0,0
Araba / Álava,2021,10,SL,15,3424545
Albacete,2021,10,SL,8,944496
Alicante / Alacant,2021,10,SL,59,12776607
Almería,2021,10,SL,24,8335587
Ávila,2021,10,SL,1,24946
Badajoz,2021,10,SL,17,4039216
Illes Balears,2021,10,SL,53,37910983
Barcelona,2021,10,SL,278,114311970
Burgos,2021,10,SL,5,580614
Cáceres,2021,10,SL,7,4441287
Cádiz,2021,10,SL,31,15571622
Castellón / Castelló,2021,10,SL,14,460749
Ciudad Real,2021,10,SL,9,2151500
Córdoba,2021,10,SL,17,2501387
A Coruña,2021,10,SL,44,4521263
Cuenca,2021,10,SL,1,97000
Girona,2021,10,SL,38,14293902
Granada,2021,10,SL,33,5111275
Guadalajara,2021,10,SL,6,2301952
Gipuzkoa,2021,10,SL,24,1173457
Huelva,2021,10,SL,6,423320
Huesca,2021,10,SL,14,3174971
Jaén,2021,10,SL,15,3940915
León,2021,10,SL,10,590608
Lleida,2021,10,SL,18,1136519
La Rioja,2021,10,SL,11,2850986
Lugo,2021,10,SL,12,4722855
Madrid,2021,10,SL,543,794016844
Málaga,2021,10,SL,71,39116378
Murcia,2021,10,SL,48,11412361
Navarra,2021,10,SL,18,38352723
Ourense,2021,10,SL,6,187900
Asturias,2021,10,SL,30,2099539
Palencia,2021,10,SL,1,14004
Las Palmas,2021,10,SL,20,5744694
Pontevedra,2021,10,SL,27,2519163
Salamanca,2021,10,SL,8,579785
Santa Cruz de Tenerife,2021,10,SL,20,4416917
Cantabria,2021,10,SL,12,1261446
Segovia,2021,10,SL,2,58000
Sevilla,2021,10,SL,77,55126497
Soria,2021,10,SL,1,40000
Tarragona,2021,10,SL,17,2078305
Teruel,2021,10,SL,1,1300001
Toledo,2021,10,SL,11,1149516
Valencia / València,2021,10,SL,113,34909349
Valladolid,2021,10,SL,19,1933576
Bizkaia,2021,10,SL,35,33628222
Zamora,2021,10,SL,8,663576
Zaragoza,2021,10,SL,35,7075499
Ceuta,2021,10,SL,0,0
Melilla,2021,10,SL,1,621130
Araba / Álava,2021,10,Otras,0,0
Albacete,2021,10,Otras,0,0
Alicante / Alacant,2021,10,Otras,0,0
Almería,2021,10,Otras,0,0
Ávila,2021,10,Otras,0,0
Badajoz,2021,10,Otras,0,0
Illes Balears,2021,10,Otras,3,2913
Barcelona,2021,10,Otras,8,149825
Burgos,2021,10,Otras,0,0
Cáceres,2021,10,Otras,0,0
Cádiz,2021,10,Otras,0,0
Castellón / Castelló,2021,10,Otras,0,0
Ciudad Real,2021,10,Otras,0,0
Córdoba,2021,10,Otras,0,0
A Coruña,2021,10,Otras,0,0
Cuenca,2021,10,Otras,0,0
Girona,2021,10,Otras,0,0
Granada,2021,10,Otras,0,0
Guadalajara,2021,10,Otras,0,0
Gipuzkoa,2021,10,Otras,0,0
Huelva,2021,10,Otras,0,0
Huesca,2021,10,Otras,0,0
Jaén,2021,10,Otras,0,0
León,2021,10,Otras,0,0
Lleida,2021,10,Otras,0,0
La Rioja,2021,10,Otras,0,0
Lugo,2021,10,Otras,0,0
Madrid,2021,10,Otras,3,31639
Málaga,2021,10,Otras,0,0
Murcia,2021,10,Otras,0,0
Navarra,2021,10,Otras,0,0
Ourense,2021,10,Otras,0,0
Asturias,2021,10,Otras,0,0
Palencia,2021,10,Otras,0,0
Las Palmas,2021,10,Otras,0,0
Pontevedra,2021,10,Otras,0,0
Salamanca,2021,10,Otras,0,0
Santa Cruz de Tenerife,2021,10,Otras,20,16387018
Cantabria,2021,10,Otras,0,0
Segovia,2021,10,Otras,0,0
Sevilla,2021,10,Otras,0,0
Soria,2021,10,Otras,0,0
Tarragona,2021,10,Otras,0,0
Teruel,2021,10,Otras,0,0
Toledo,2021,10,Otras,0,0
Valencia / València,2021,10,Otras,0,0
Valladolid,2021,10,Otras,0,0
Bizkaia,2021,10,Otras,0,0
Zamora,2021,10,Otras,0,0
Zaragoza,2021,10,Otras,0,0
Ceuta,2021,10,Otras,0,0
Melilla,2021,10,Otras,0,0
Araba / Álava,2021,11,SA,0,0
Albacete,2021,11,SA,0,0
Alicante / Alacant,2021,11,SA,1,1168968
Almería,2021,11,SA,0,0
Ávila,2021,11,SA,0,0
Badajoz,2021,11,SA,2,2313240
Illes Balears,2021,11,SA,2,4089964
Barcelona,2021,11,SA,19,58068713
Burgos,2021,11,SA,0,0
Cáceres,2021,11,SA,0,0
Cádiz,2021,11,SA,1,27778
Castellón / Castelló,2021,11,SA,0,0
Ciudad Real,2021,11,SA,0,0
Córdoba,2021,11,SA,0,0
A Coruña,2021,11,SA,3,88757
Cuenca,2021,11,SA,0,0
Girona,2021,11,SA,1,500000
Granada,2021,11,SA,0,0
Guadalajara,2021,11,SA,0,0
Gipuzkoa,2021,11,SA,2,264163
Huelva,2021,11,SA,0,0
Huesca,2021,11,SA,0,0
Jaén,2021,11,SA,0,0
León,2021,11,SA,0,0
Lleida,2021,11,SA,3,2905863
La Rioja,2021,11,SA,1,68175
Lugo,2021,11,SA,0,0
Madrid,2021,11,SA,56,467087655
Málaga,2021,11,SA,1,419146
Murcia,2021,11,SA,4,2569398
Navarra,2021,11,SA,1,216311
Ourense,2021,11,SA,0,0
Asturias,2021,11,SA,2,1157760
Palencia,2021,11,SA,0,0
Las Palmas,2021,11,SA,2,475650
Pontevedra,2021,11,SA,1,150000
Salamanca,2021,11,SA,1,4334
Santa Cruz de Tenerife,2021,11,SA,1,160000
Cantabria,2021,11,SA,0,0
Segovia,2021,11,SA,1,155664
Sevilla,2021,11,SA,5,3241802
Soria,2021,11,SA,1,440000
Tarragona,2021,11,SA,1,1000000
Teruel,2021,11,SA,0,0
Toledo,2021,11,SA,0,0
Valencia / València,2021,11,SA,1,1938165
Valladolid,2021,11,SA,0,0
Bizkaia,2021,11,SA,3,11800000
Zamora,2021,11,SA,1,1019350
Zaragoza,2021,11,SA,2,635097
Ceuta,2021,11,SA,0,0
Melilla,2021,11,SA,0,0
Araba / Álava,2021,11,SL,17,4952807
Albacete,2021,11,SL,15,4967540
Alicante / Alacant,2021,11,SL,81,27294498
Almería,2021,11,SL,33,8865297
Ávila,2021,11,SL,1,18000
Badajoz,2021,11,SL,14,5222227
Illes Balears,2021,11,SL,49,22537720
Barcelona,2021,11,SL,366,644691024
Burgos,2021,11,SL,8,5436981
Cáceres,2021,11,SL,3,723000
Cádiz,2021,11,SL,22,10143002
Castellón / Castelló,2021,11,SL,23,6058206
Ciudad Real,2021,11,SL,16,1567810
Córdoba,2021,11,SL,19,4802354
A Coruña,2021,11,SL,43,5410189
Cuenca,2021,11,SL,6,130642
Girona,2021,11,SL,32,8040372
Granada,2021,11,SL,35,4894821
Guadalajara,2021,11,SL,9,823634
Gipuzkoa,2021,11,SL,36,5621216
Huelva,2021,11,SL,6,492171
Huesca,2021,11,SL,13,815300
Jaén,2021,11,SL,20,2262589
León,2021,11,SL,12,3899962
Lleida,2021,11,SL,24,9564910
La Rioja,2021,11,SL,11,16329900
Lugo,2021,11,SL,7,837234
Madrid,2021,11,SL,542,313508970
Málaga,2021,11,SL,88,51340296
Murcia,2021,11,SL,73,17957911
Navarra,2021,11,SL,15,4123700
Ourense,2021,11,SL,9,707231
Asturias,2021,11,SL,26,4606816
Palencia,2021,11,SL,3,109815
Las Palmas,2021,11,SL,37,9865756
Pontevedra,2021,11,SL,17,2746060
Salamanca,2021,11,SL,12,16454912
Santa Cruz de Tenerife,2021,11,SL,27,5545724
Cantabria,2021,11,SL,9,7681091
Segovia,2021,11,SL,7,7578424
Sevilla,2021,11,SL,80,64461335
Soria,2021,11,SL,1,100000
Tarragona,2021,11,SL,21,3334140
Teruel,2021,11,SL,4,748815
Toledo,2021,11,SL,27,12212666
Valencia / València,2021,11,SL,165,47543508
Valladolid,2021,11,SL,16,2389064
Bizkaia,2021,11,SL,48,27828452
Zamora,2021,11,SL,0,0
Zaragoza,2021,11,SL,60,15610709
Ceuta,2021,11,SL,1,12000
Melilla,2021,11,SL,1,800000
Araba / Álava,2021,11,Otras,0,0
Albacete,2021,11,Otras,0,0
Alicante / Alacant,2021,11,Otras,0,0
Almería,2021,11,Otras,0,0
Ávila,2021,11,Otras,0,0
Badajoz,2021,11,Otras,0,0
Illes Balears,2021,11,Otras,1,7000
Barcelona,2021,11,Otras,4,109012
Burgos,2021,11,Otras,0,0
Cáceres,2021,11,Otras,0,0
Cádiz,2021,11,Otras,0,0
Castellón / Castelló,2021,11,Otras,0,0
Ciudad Real,2021,11,Otras,0,0
Córdoba,2021,11,Otras,0,0
A Coruña,2021,11,Otras,0,0
Cuenca,2021,11,Otras,0,0
Girona,2021,11,Otras,0,0
Granada,2021,11,Otras,1,54000
Guadalajara,2021,11,Otras,0,0
Gipuzkoa,2021,11,Otras,1,2000
Huelva,2021,11,Otras,0,0
Huesca,2021,11,Otras,0,0
Jaén,2021,11,Otras,0,0
León,2021,11,Otras,0,0
Lleida,2021,11,Otras,0,0
La Rioja,2021,11,Otras,0,0
Lugo,2021,11,Otras,0,0
Madrid,2021,11,Otras,2,2377285
Málaga,2021,11,Otras,0,0
Murcia,2021,11,Otras,0,0
Navarra,2021,11,Otras,1,1628259
Ourense,2021,11,Otras,0,0
Asturias,2021,11,Otras,0,0
Palencia,2021,11,Otras,0,0
Las Palmas,2021,11,Otras,0,0
Pontevedra,2021,11,Otras,0,0
Salamanca,2021,11,Otras,0,0
Santa Cruz de Tenerife,2021,11,Otras,15,9109935
Cantabria,2021,11,Otras,0,0
Segovia,2021,11,Otras,0,0
Sevilla,2021,11,Otras,0,0
Soria,2021,11,Otras,0,0
Tarragona,2021,11,Otras,0,0
Teruel,2021,11,Otras,0,0
Toledo,2021,11,Otras,0,0
Valencia / València,2021,11,Otras,1,50000
Valladolid,2021,11,Otras,0,0
Bizkaia,2021,11,Otras,0,0
Zamora,2021,11,Otras,0,0
Zaragoza,2021,11,Otras,1,10500
Ceuta,2021,11,Otras,0,0
Melilla,2021,11,Otras,0,0
Araba / Álava,2021,12,SA,2,4959705
Albacete,2021,12,SA,0,0
Alicante / Alacant,2021,12,SA,1,2584
Almería,2021,12,SA,0,0
Ávila,2021,12,SA,1,5613
Badajoz,2021,12,SA,2,4104640
Illes Balears,2021,12,SA,1,12032
Barcelona,2021,12,SA,20,19115804
Burgos,2021,12,SA,0,0
Cáceres,2021,12,SA,0,0
Cádiz,2021,12,SA,2,13759065
Castellón / Castelló,2021,12,SA,0,0
Ciudad Real,2021,12,SA,0,0
Córdoba,2021,12,SA,1,100000
A Coruña,2021,12,SA,2,7040000
Cuenca,2021,12,SA,1,420000
Girona,2021,12,SA,3,340358
Granada,2021,12,SA,1,35039
Guadalajara,2021,12,SA,0,0
Gipuzkoa,2021,12,SA,3,1133838
Huelva,2021,12,SA,0,0
Huesca,2021,12,SA,0,0
Jaén,2021,12,SA,0,0
León,2021,12,SA,0,0
Lleida,2021,12,SA,2,127022
La Rioja,2021,12,SA,0,0
Lugo,2021,12,SA,0,0
Madrid,2021,12,SA,51,404840367
Málaga,2021,12,SA,2,607962
Murcia,2021,12,SA,3,1069646
Navarra,2021,12,SA,1,12200
Ourense,2021,12,SA,1,210350
Asturias,2021,12,SA,0,0
Palencia,2021,12,SA,0,0
Las Palmas,2021,12,SA,1,213367
Pontevedra,2021,12,SA,0,0
Salamanca,2021,12,SA,1,301106
Santa Cruz de Tenerife,2021,12,SA,1,300025
Cantabria,2021,12,SA,0,0
Segovia,2021,12,SA,0,0
Sevilla,2021,12,SA,1,3300000
Soria,2021,12,SA,2,2
Tarragona,2021,12,SA,1,19536
Teruel,2021,12,SA,0,0
Toledo,2021,12,SA,0,0
Valencia / València,2021,12,SA,3,2049652
Valladolid,2021,12,SA,0,0
Bizkaia,2021,12,SA,7,39079879
Zamora,2021,12,SA,0,0
Zaragoza,2021,12,SA,6,1808039
Ceuta,2021,12,SA,0,0
Melilla,2021,12,SA,0,0
Araba / Álava,2021,12,SL,14,1554888
Albacete,2021,12,SL,13,5308888
Alicante / Alacant,2021,12,SL,90,44146372
Almería,2021,12,SL,38,11286452
Ávila,2021,12,SL,1,288
Badajoz,2021,12,SL,17,2070449
Illes Balears,2021,12,SL,69,36605920
Barcelona,2021,12,SL,431,175725798
Burgos,2021,12,SL,8,7482060
Cáceres,2021,12,SL,11,486653
Cádiz,2021,12,SL,32,8785509
Castellón / Castelló,2021,12,SL,23,11507064
Ciudad Real,2021,12,SL,12,4075069
Córdoba,2021,12,SL,36,9026759
A Coruña,2021,12,SL,56,29679717
Cuenca,2021,12,SL,4,237668
Girona,2021,12,SL,34,23396584
Granada,2021,12,SL,34,6042208
Guadalajara,2021,12,SL,4,126445
Gipuzkoa,2021,12,SL,36,32179215
Huelva,2021,12,SL,16,8286137
Huesca,2021,12,SL,9,1337873
Jaén,2021,12,SL,10,3030431
León,2021,12,SL,8,4813248
Lleida,2021,12,SL,24,30481730
La Rioja,2021,12,SL,8,2044606
Lugo,2021,12,SL,11,686602
Madrid,2021,12,SL,664,384640003
Málaga,2021,12,SL,90,67326493
Murcia,2021,12,SL,61,14635788
Navarra,2021,12,SL,15,6389408
Ourense,2021,12,SL,11,1316562
Asturias,2021,12,SL,46,4794049
Palencia,2021,12,SL,4,980165
Las Palmas,2021,12,SL,46,21153285
Pontevedra,2021,12,SL,29,8933495
Salamanca,2021,12,SL,13,4695738
Santa Cruz de Tenerife,2021,12,SL,40,13078133
Cantabria,2021,12,SL,15,2912256
Segovia,2021,12,SL,4,799602
Sevilla,2021,12,SL,83,36307446
Soria,2021,12,SL,11,615756
Tarragona,2021,12,SL,31,10969407
Teruel,2021,12,SL,1,62378
Toledo,2021,12,SL,24,2478072
Valencia / València,2021,12,SL,175,114215123
Valladolid,2021,12,SL,30,6563598
Bizkaia,2021,12,SL,81,35877529
Zamora,2021,12,SL,5,131812
Zaragoza,2021,12,SL,44,20423708
Ceuta,2021,12,SL,1,69500
Melilla,2021,12,SL,2,241600
Araba / Álava,2021,12,Otras,0,0
Albacete,2021,12,Otras,0,0
Alicante / Alacant,2021,12,Otras,1,1000
Almería,2021,12,Otras,0,0
